sim,year,cx,cy,cz,volume,mass_kg
773,20,5050.0,2550.0,1238.52,3082030.0,56250186.155
773,30,5050.0,2550.0,1102.26,5992210.0,125291506.76
773,40,5063.08,2551.26,989.8,10337290.0,200710758.27
773,50,5088.12,2551.89,939.87,17612740.0,278082476.45
773,60,5109.78,2551.04,920.63,20987760.0,348321407.42
773,80,5147.45,2555.14,899.08,25838060.0,472253717.59
773,100,5174.98,2554.12,890.76,31173390.0,588275236.43
773,120,5198.31,2553.38,888.41,34083570.0,692015846.29
773,150,5226.71,2552.79,891.49,40388960.0,831325982.2
773,200,5271.37,2554.62,889.59,43066720.0,1051804005.6
774,100,5050.0,2550.0,861.5,485030.0,10147687.565
774,120,5050.0,2550.0,883.51,970060.0,12237135.581
774,150,5050.0,2550.0,883.11,970060.0,15190278.926
774,200,5050.0,2550.0,882.76,970060.0,20277516.38
775,20,5050.0,2550.0,813.63,4365270.0,52923693.173
775,30,5062.23,2548.7,500.73,16045190.0,119104822.02
775,40,5071.12,2530.76,385.55,24810030.0,191350665.82
775,50,5072.67,2510.86,329.36,38989600.0,265448281.18
775,60,5078.0,2489.48,286.06,54296580.0,332771792.31
775,80,5103.71,2450.54,245.26,71605930.0,451679949.91
775,100,5128.45,2428.88,225.77,84477960.0,563025555.26
775,120,5145.89,2420.01,220.38,94812590.0,662641054.42
775,150,5163.34,2417.11,221.78,102274790.0,796483324.19
775,200,5188.84,2415.19,223.85,108712030.0,1008493580.1
777,150,5050.0,2550.0,861.5,485030.0,10794305.751
777,200,5050.0,2550.0,858.71,1455090.0,14477241.071
778,30,5050.0,2550.0,432.81,1949920.0,5986544.8085
778,40,5050.0,2550.0,450.96,2922430.0,9632857.0814
778,50,5050.0,2550.0,416.46,3897390.0,13303620.214
778,60,5050.0,2550.0,304.25,5847310.0,16842445.771
778,80,5063.58,2551.96,120.56,13559510.0,23543148.256
778,100,5081.25,2551.86,89.97,19859270.0,29926351.604
778,120,5094.87,2552.63,79.41,21371710.0,35865268.098
778,150,5111.81,2554.72,72.31,26309030.0,44145575.415
778,200,5132.04,2556.42,68.84,35433670.0,58088910.937
779,30,5050.0,2550.0,1049.95,2425150.0,20410519.09
779,40,5050.0,2550.0,1053.83,2425150.0,33152218.285
779,50,5050.0,2550.0,997.24,3880240.0,46083757.233
779,60,5052.48,2552.39,937.34,5335330.0,58243034.46
779,80,5052.21,2553.17,871.39,7275450.0,80607807.972
779,100,5061.87,2561.68,822.14,11155690.0,101760233.59
779,120,5060.72,2568.38,776.58,14075670.0,121119012.55
779,150,5065.55,2575.24,722.37,18453190.0,147695739.69
779,200,5078.46,2585.1,671.56,23803220.0,191314596.13
780,60,5050.0,2550.0,710.18,2425150.0,20509393.969
780,80,5050.0,2550.0,711.09,2425150.0,28623520.893
780,100,5050.0,2550.0,711.92,2425150.0,36344359.641
780,120,5050.0,2550.0,693.5,2425150.0,43509018.648
780,150,5050.0,2550.0,674.1,2425150.0,53473856.353
780,200,5050.0,2550.0,657.54,2910180.0,70185474.78
781,20,5050.0,2550.0,874.16,1940120.0,12419385.34
781,30,5050.0,2550.0,876.5,2425150.0,30155169.029
781,40,5050.0,2550.0,844.88,2425150.0,49115348.246
781,50,5050.0,2550.0,843.54,2425150.0,68405850.969
781,60,5050.0,2550.0,846.48,2425150.0,86401783.529
781,80,5050.68,2550.0,854.49,2910180.0,119196990.48
781,100,5050.74,2550.0,863.61,2910180.0,150143638.67
781,120,5052.78,2550.0,870.28,2910180.0,178318807.2
781,150,5068.35,2547.28,877.82,6790420.0,216809097.55
781,200,5106.69,2541.64,877.64,10185630.0,279468911.73
782,40,5050.0,2550.0,1195.03,1434900.0,19815052.89
782,50,5050.0,2550.0,1194.31,1434900.0,27470531.92
782,60,5050.0,2550.0,1195.49,1434900.0,34743884.003
782,80,5050.0,2550.0,1168.25,2404960.0,48284827.764
782,100,5050.0,2550.0,1144.36,2889990.0,61130149.826
782,120,5050.0,2550.0,1126.93,2889990.0,72966999.266
782,150,5053.67,2550.0,1107.5,3860050.0,89322315.317
782,200,5057.86,2550.0,1086.18,4830110.0,116453534.57
783,200,5050.0,2550.0,1055.1,1455090.0,43407626.187
785,30,5050.0,2550.0,678.72,1940120.0,14191864.288
785,40,5050.0,2550.0,688.79,2425150.0,22988029.337
785,50,5063.57,2550.0,685.56,4365270.0,31894254.341
785,60,5072.15,2550.0,688.18,5335330.0,40330594.388
785,80,5086.51,2550.0,681.85,6792870.0,55981960.294
785,100,5106.39,2550.0,688.91,8247960.0,70816463.09
785,120,5135.93,2550.0,692.02,10188080.0,84459319.596
785,150,5156.75,2550.0,696.45,10185630.0,103275029.07
785,200,5194.32,2550.0,689.22,12610780.0,134391605.79
786,100,5050.0,2550.0,863.72,2425150.0,16021564.98
786,120,5050.0,2550.0,860.34,2425150.0,19269663.12
786,150,5050.0,2550.0,858.37,2425150.0,23834100.707
786,200,5050.0,2550.0,857.83,2425150.0,31621830.12
787,40,5050.0,2550.0,689.56,970060.0,8481771.0743
787,50,5050.0,2550.0,740.1,2425150.0,11705989.197
787,60,5050.0,2550.0,742.21,2425150.0,14822360.041
787,80,5050.0,2550.0,734.97,2910180.0,20740753.409
787,100,5050.0,2550.0,696.76,3882690.0,26382890.516
787,120,5050.0,2550.0,652.06,4857650.0,31641251.617
787,150,5050.0,2550.0,598.65,5832610.0,38984357.101
787,200,5056.76,2549.98,548.04,8757490.0,51382302.12
788,20,5082.49,2530.54,107.7,18436760.0,26167462.777
788,30,5138.78,2517.3,54.88,45835720.0,62962521.044
788,40,5166.72,2534.05,48.84,64972480.0,102754803.55
788,50,5183.77,2550.4,47.22,80109400.0,143423509.89
788,60,5194.87,2563.25,46.75,88021600.0,180810751.72
788,80,5208.56,2576.84,47.33,99496160.0,247774349.84
788,100,5215.99,2586.17,47.95,106283400.0,310694593.47
788,120,5222.1,2593.73,48.66,109020800.0,367426526.67
788,150,5227.4,2599.41,49.26,113120640.0,444218496.38
788,200,5236.62,2607.43,49.63,119707880.0,567349926.99
789,50,5050.0,2550.0,764.49,485030.0,13022950.791
789,60,5050.0,2550.0,764.49,485030.0,16487585.219
789,80,5050.0,2550.0,764.49,485030.0,23051066.401
789,100,5050.0,2550.0,764.49,485030.0,29304321.816
789,120,5050.0,2550.0,764.49,485030.0,35123983.311
789,150,5050.0,2550.0,764.49,485030.0,43240169.526
789,200,5050.0,2550.0,764.49,485030.0,56913169.899
790,30,5050.0,2550.0,1011.19,1455090.0,21628546.64
790,40,5050.0,2550.0,1013.6,1455090.0,35145695.38
790,50,5060.8,2550.0,1023.73,2425150.0,48869339.239
790,60,5066.19,2557.24,1028.63,3395210.0,61758275.309
790,80,5070.68,2562.34,1020.93,4365270.0,85432549.531
790,100,5071.94,2568.27,1024.4,4850300.0,107815887.03
790,120,5086.19,2576.25,1036.71,6305390.0,128285317.9
790,150,5103.43,2584.43,1051.24,7275450.0,156366251.75
790,200,5139.17,2607.09,1062.98,8245510.0,202398130.63
791,100,5050.0,2550.0,958.5,485030.0,11940844.582
791,120,5050.0,2550.0,960.47,1455090.0,14385971.55
791,150,5050.0,2550.0,961.18,1455090.0,17834754.53
791,200,5050.0,2550.0,972.2,1940120.0,23755490.436
792,40,5050.0,2550.0,612.38,1455090.0,8663588.5561
792,50,5050.0,2550.0,611.71,1455090.0,11958267.257
792,60,5050.0,2550.0,602.75,1942570.0,15141370.565
792,80,5054.13,2550.0,561.41,3405010.0,21183498.345
792,100,5058.86,2550.0,545.88,3892490.0,26942883.716
792,120,5067.42,2550.0,542.26,4379970.0,32308997.159
792,150,5071.29,2550.0,541.96,4379970.0,39800590.764
792,200,5089.67,2550.0,537.15,5354930.0,52443659.85
793,40,5050.0,2550.0,326.86,487480.0,4886682.3301
793,50,5050.0,2550.0,366.36,1462440.0,6724575.7853
793,60,5050.0,2550.0,395.73,2437400.0,8521034.088
793,80,5050.0,2550.0,398.15,2437400.0,11976977.962
793,100,5050.0,2550.0,394.31,2924880.0,15282188.306
793,120,5058.83,2550.0,386.05,3899840.0,18385379.114
793,150,5067.85,2550.0,383.21,5362280.0,22748777.631
793,200,5073.73,2550.0,376.77,5849760.0,30200901.736
794,10,5050.0,2550.0,445.71,2922430.0,9739863.7605
794,20,5077.71,2558.59,85.07,20984230.0,73534240.392
794,30,5089.91,2560.19,82.75,26746510.0,155307154.72
794,40,5096.18,2563.68,81.56,31233830.0,244877006.86
794,50,5102.04,2565.53,81.91,32258790.0,336857211.91
794,60,5108.77,2568.0,84.45,34743740.0,420076407.5
794,80,5117.28,2570.36,87.18,39381060.0,566319791.36
794,100,5125.22,2571.57,87.92,42305940.0,703092822.77
794,120,5132.54,2574.46,90.65,42305940.0,825114427.87
794,150,5145.03,2577.41,92.56,48693180.0,988622983.6
794,200,5164.62,2582.68,94.0,55080420.0,1246492170.7
795,20,5050.0,2550.0,404.24,2437400.0,9106970.9413
795,30,5061.45,2549.54,142.24,11262040.0,22089339.242
795,40,5115.82,2547.99,79.88,26536440.0,35900026.497
795,50,5170.36,2544.34,65.64,42885800.0,49923585.724
795,60,5224.39,2542.54,59.95,52410440.0,63088574.882
795,80,5318.03,2539.75,58.56,76622000.0,87257810.857
795,100,5397.09,2535.59,57.93,95558760.0,110106298.13
795,120,5477.16,2532.24,57.42,107870800.0,130995213.9
795,150,5570.39,2526.82,59.1,129344960.0,159643992.64
795,200,5696.52,2519.45,61.28,153606520.0,206586053.0
796,30,5050.0,2550.0,1048.05,2425150.0,27712188.73
796,40,5050.0,2550.0,1047.05,2425150.0,45110959.996
796,50,5067.96,2550.0,1044.98,4365270.0,62803417.452
796,60,5072.76,2550.0,1047.6,5335330.0,79336703.046
796,80,5096.32,2550.0,1039.89,7275450.0,109526851.54
796,100,5103.67,2550.0,1038.12,7275450.0,138029360.99
796,120,5131.13,2550.0,1040.88,9215570.0,164008541.88
796,150,5150.89,2550.0,1038.49,9700600.0,199536710.58
796,200,5184.81,2550.0,1034.23,11155690.0,257476218.74
797,80,5050.0,2550.0,618.98,485030.0,6561350.9357
797,100,5050.0,2550.0,660.55,2425150.0,8400532.4364
797,120,5050.0,2550.0,661.15,2425150.0,10141341.864
797,150,5050.0,2550.0,662.17,2425150.0,12607582.049
797,200,5050.0,2550.0,653.45,2912630.0,16872994.328
798,80,5050.0,2550.0,900.94,2425150.0,13032657.8
798,100,5050.0,2550.0,899.95,2425150.0,16621290.102
798,120,5050.0,2550.0,899.57,2425150.0,19986756.43
798,150,5050.0,2550.0,902.58,2425150.0,24713940.071
798,200,5050.0,2550.0,885.81,2910180.0,32773111.2
799,120,5050.0,2550.0,1201.02,485030.0,17179264.777
799,150,5050.0,2550.0,1201.02,485030.0,21267803.413
799,200,5050.0,2550.0,1201.02,485030.0,28260534.395
801,20,5050.0,2550.0,1245.06,2364580.0,17919954.13
801,30,5050.0,2550.0,1222.34,2849610.0,43465623.27
801,40,5050.0,2550.0,1139.55,4789730.0,70932680.477
801,50,5052.7,2550.0,1032.69,7214880.0,98941937.645
801,60,5052.93,2550.0,924.05,9644930.0,124880437.16
801,80,5059.34,2546.34,836.24,14505030.0,171742802.02
801,100,5067.69,2543.73,829.72,16932630.0,215869534.74
801,120,5080.65,2540.26,834.66,20330290.0,255849785.96
801,150,5099.82,2537.28,844.53,22270410.0,310216517.26
801,200,5122.78,2533.82,853.09,24695560.0,398053529.42
802,100,5050.0,2550.0,1104.01,485030.0,16708779.174
802,120,5050.0,2550.0,1122.67,970060.0,20091355.095
802,150,5050.0,2550.0,1106.3,1455090.0,24842257.124
802,200,5050.0,2550.0,1105.89,1455090.0,32940970.449
803,20,5050.0,2550.0,840.02,2910180.0,22886287.869
803,30,5050.0,2550.0,456.87,9777550.0,55295473.989
803,40,5059.71,2557.76,171.83,20662180.0,90274003.429
803,50,5061.47,2560.11,159.64,24372090.0,125995265.28
803,60,5065.64,2560.96,163.03,27292070.0,158917945.18
803,80,5071.11,2561.98,165.66,30264500.0,218063291.74
803,100,5075.23,2562.97,169.48,35771880.0,273678593.71
803,120,5077.94,2562.96,179.78,38794310.0,323908678.11
803,150,5080.05,2562.54,186.94,41276810.0,392008800.02
803,200,5085.19,2560.29,201.39,45216850.0,501491502.15
804,30,5050.0,2550.0,1201.02,485030.0,19775405.649
804,40,5050.0,2550.0,1272.73,2111970.0,32113054.367
804,50,5050.0,2550.0,1270.87,2111970.0,44631978.436
804,60,5050.0,2550.0,1268.92,2111970.0,56410825.15
804,80,5076.07,2550.0,1275.6,4456360.0,78092116.619
804,100,5082.04,2550.0,1278.57,4688780.0,98601909.41
804,120,5103.56,2550.0,1275.29,5871070.0,117380492.79
804,150,5115.44,2550.0,1274.68,6103490.0,143170986.67
804,200,5143.55,2550.0,1266.56,7053360.0,185527398.7
805,40,5050.0,2550.0,1056.4,1455090.0,20674017.033
805,50,5050.0,2550.0,1066.41,1940120.0,28667754.324
805,60,5050.0,2550.0,1073.65,2425150.0,36255976.464
805,80,5058.78,2550.0,1065.04,2910180.0,50369039.979
805,100,5072.89,2545.58,1059.68,4365270.0,63753785.896
805,120,5077.12,2549.0,1053.51,4850300.0,76080741.74
805,150,5084.02,2548.84,1042.04,4850300.0,93104207.306
805,200,5092.81,2548.83,1032.22,4365270.0,121318923.87
806,20,5050.0,2550.0,746.44,2425150.0,15266947.875
806,30,5050.0,2550.0,529.83,7295050.0,37065014.582
806,40,5046.09,2546.01,154.13,24319370.0,60443868.044
806,50,5040.33,2543.3,99.79,36431410.0,84260753.113
806,60,5036.09,2540.86,89.26,42093690.0,106387277.77
806,80,5039.9,2536.88,86.31,47318490.0,146513363.17
806,100,5045.2,2532.3,86.21,53803280.0,184332086.54
806,120,5050.51,2528.64,87.74,56928160.0,218669479.42
806,150,5057.68,2524.86,91.78,62383090.0,265456304.41
806,200,5069.12,2520.6,95.14,70280320.0,341296528.8
807,30,5050.0,2550.0,945.08,2425150.0,16273914.728
807,40,5050.0,2550.0,944.26,2425150.0,26388151.547
807,50,5050.0,2542.77,944.0,2910180.0,36638076.461
807,60,5050.0,2524.69,916.87,3395210.0,46320260.885
807,80,5052.2,2504.55,863.36,5335330.0,64224776.363
807,100,5051.91,2495.79,834.46,7760480.0,81181220.237
807,120,5054.52,2489.4,817.48,9215570.0,96746968.742
807,150,5058.77,2486.46,811.09,10185630.0,118177605.54
807,200,5072.22,2483.58,806.33,12610780.0,153517327.5
809,20,5050.0,2550.0,958.83,1455090.0,16016066.405
809,30,5050.0,2550.0,900.01,2910180.0,38876668.448
809,40,5053.02,2550.0,829.51,4365270.0,63413560.215
809,50,5066.35,2549.48,802.22,8245510.0,88417585.857
809,60,5074.46,2549.45,796.63,9215570.0,111624774.82
809,80,5082.61,2547.79,796.58,9700600.0,153663157.6
809,100,5086.82,2549.38,801.34,9700600.0,193273201.84
809,120,5088.85,2549.56,820.59,9700600.0,229214248.22
809,150,5088.22,2549.7,851.66,9215570.0,278156783.0
809,200,5079.08,2549.68,859.61,7760480.0,357412926.23
810,20,5050.0,2550.0,689.15,970060.0,8243464.5236
810,30,5050.0,2550.0,681.74,2910180.0,19984875.884
810,40,5056.67,2550.0,611.83,5342680.0,32455763.598
810,50,5060.45,2549.75,546.73,8265110.0,45110741.972
810,60,5067.72,2548.31,512.1,9722650.0,57015057.427
810,80,5087.56,2549.32,474.52,12642630.0,78921823.254
810,100,5100.03,2552.16,453.43,14102620.0,99643627.844
810,120,5109.76,2564.85,445.39,16045190.0,118613651.35
810,150,5116.27,2578.34,435.35,17017700.0,144663603.98
810,200,5116.51,2584.46,423.04,16535120.0,187436717.65
811,30,5050.0,2550.0,715.99,485030.0,8296145.5864
811,40,5050.0,2550.0,792.34,2425150.0,13382691.292
811,50,5050.0,2550.0,793.44,2425150.0,18514624.062
811,60,5050.0,2550.0,786.15,2910180.0,23429240.444
811,80,5050.0,2550.0,740.47,3880240.0,32663563.582
811,100,5050.0,2550.0,671.14,5342680.0,41443528.963
811,120,5059.26,2545.25,636.19,6802670.0,49576621.074
811,150,5075.27,2544.05,599.45,9722650.0,60869656.917
811,200,5097.14,2541.56,561.71,13620040.0,79756618.684
812,150,5050.0,2550.0,1104.01,485030.0,13767317.439
812,200,5050.0,2550.0,1144.89,970060.0,18402809.434
814,30,5050.0,2550.0,540.86,2430050.0,9869685.1129
814,40,5050.0,2550.0,531.25,2917530.0,15942315.256
814,50,5064.5,2538.31,498.68,3892490.0,22076231.435
814,60,5087.46,2531.36,482.62,4867450.0,27929635.807
814,80,5111.09,2515.44,452.01,8279810.0,38882828.779
814,100,5137.3,2511.99,404.39,10229730.0,49286491.961
814,120,5168.94,2518.86,339.45,14129570.0,58901191.562
814,150,5193.41,2518.78,295.14,19104370.0,72222296.411
814,200,5207.03,2514.18,275.27,24079170.0,94420212.727
815,40,5050.0,2550.0,812.99,485030.0,10050287.481
815,50,5050.0,2550.0,893.62,2425150.0,13883242.256
815,60,5050.0,2550.0,891.52,2425150.0,17575250.968
815,80,5050.0,2550.0,897.23,2425150.0,24559062.701
815,100,5050.0,2550.0,883.26,2910180.0,31210319.35
815,120,5050.0,2550.0,853.79,3395210.0,37395127.573
815,150,5052.57,2550.35,824.26,5335330.0,46013700.61
815,200,5053.37,2552.04,793.65,5820360.0,60513847.81
816,20,5050.0,2550.0,1263.86,2111970.0,37118513.172
816,30,5050.0,2550.0,1221.78,2111970.0,87387360.392
816,40,5050.0,2550.0,1229.45,2111970.0,142021934.59
816,50,5051.59,2545.3,1240.05,4901010.0,197965148.27
816,60,5052.1,2538.46,1248.1,6760370.0,249074105.11
816,80,5050.74,2529.7,1254.86,10479090.0,339937316.21
816,100,5041.97,2524.58,1255.35,13732970.0,425158528.55
816,120,5024.43,2520.39,1254.66,14662650.0,501680420.04
816,150,5006.37,2517.22,1254.24,16986850.0,604852508.3
816,200,4982.8,2514.07,1253.83,20240730.0,769215110.03
817,200,5050.0,2550.0,667.49,485030.0,10232458.064
818,30,5050.0,2550.0,1311.91,1859360.0,20518343.864
818,40,5050.0,2550.0,1310.42,1859360.0,33328660.145
818,50,5050.0,2550.0,1289.22,1859360.0,46330278.511
818,60,5050.0,2550.0,1278.83,1859360.0,58554145.016
818,80,5050.0,2550.0,1269.22,1859360.0,81034908.922
818,100,5052.79,2550.0,1266.64,2789040.0,102296380.86
818,120,5056.32,2549.89,1269.25,4183560.0,121753587.26
818,150,5057.57,2549.77,1272.69,5113240.0,148463664.16
818,200,5068.79,2548.5,1276.91,6507760.0,192296556.53
819,20,5055.25,2581.61,99.94,12149520.0,38804519.919
819,30,5063.04,2586.93,94.47,15711880.0,90969202.818
819,40,5061.41,2587.78,93.75,19761720.0,147697788.12
819,50,5060.86,2586.2,99.4,23324080.0,205798052.98
819,60,5061.16,2584.3,105.95,25274000.0,258838373.44
819,80,5060.9,2581.91,114.22,27273920.0,353052126.81
819,100,5061.77,2582.53,117.92,28248880.0,441396715.6
819,120,5063.24,2582.09,123.86,28736360.0,520684193.9
819,150,5064.33,2582.28,126.21,29323840.0,627535029.77
819,200,5067.59,2581.84,129.82,31323760.0,797627528.22
820,30,5050.0,2550.0,647.59,2425150.0,10624399.991
820,40,5050.0,2550.0,650.06,2912630.0,17171140.796
820,50,5050.0,2550.0,612.55,3887590.0,23787184.732
820,60,5050.0,2550.0,570.23,4375070.0,30091197.889
820,80,5052.32,2550.0,505.76,6324990.0,41867048.508
820,100,5064.47,2550.0,475.77,10702510.0,53047265.048
820,120,5070.3,2550.0,479.48,11187540.0,63369408.307
820,150,5085.54,2550.0,487.47,13137460.0,77657393.721
820,200,5101.0,2550.0,494.13,14597450.0,101429795.29
821,100,5050.0,2550.0,1201.02,485030.0,14349176.123
821,120,5050.0,2550.0,1201.02,485030.0,17269163.744
821,150,5050.0,2550.0,1245.62,949870.0,21378216.37
821,200,5050.0,2550.0,1257.45,2111970.0,28405256.808
822,40,5050.0,2550.0,544.04,1945020.0,8755954.1306
822,50,5050.0,2550.0,564.35,2430050.0,12086438.448
822,60,5050.0,2550.0,565.04,2430050.0,15303442.041
822,80,5050.0,2550.0,565.15,2430050.0,21408403.77
822,100,5066.68,2550.0,570.86,4372620.0,27227323.833
822,120,5069.23,2550.0,566.08,4860100.0,32648138.696
822,150,5076.33,2550.0,563.5,5347580.0,40215098.602
822,200,5101.02,2550.0,566.02,7290150.0,52982541.291
823,30,5050.0,2550.0,1039.84,2425150.0,21973224.826
823,40,5050.0,2550.0,1039.16,2425150.0,35709935.016
823,50,5050.0,2550.0,1025.08,2425150.0,49657906.453
823,60,5050.0,2550.0,1007.93,2425150.0,62753332.854
823,80,5053.08,2550.0,993.65,3395210.0,86797866.575
823,100,5055.86,2550.0,990.39,4365270.0,109529167.92
823,120,5057.09,2550.0,989.02,4365270.0,130312413.27
823,150,5059.66,2549.72,991.34,6305390.0,158818163.25
823,200,5069.32,2549.53,996.01,8245510.0,205531004.67
824,20,5050.0,2550.0,1171.24,2384770.0,46469023.328
824,30,5050.0,2550.0,1138.05,2384770.0,106640526.61
824,40,5050.0,2550.0,1151.59,2384770.0,172225998.82
824,50,5050.0,2550.0,1172.29,2384770.0,239454549.26
824,60,5048.45,2545.3,1186.36,4708970.0,300653235.62
824,80,5053.55,2521.64,1202.12,8892530.0,408989205.12
824,100,5068.02,2502.67,1207.85,12631440.0,510491487.11
824,120,5085.17,2489.54,1209.04,16390540.0,601415340.64
824,150,5103.39,2478.35,1208.48,20190020.0,723726791.32
824,200,5133.62,2465.11,1207.26,26778540.0,917854726.52
825,80,5050.0,2550.0,473.11,487480.0,5454616.1764
825,100,5050.0,2550.0,473.11,487480.0,6990880.7125
825,120,5050.0,2550.0,473.11,487480.0,8448600.0429
825,150,5050.0,2550.0,473.11,487480.0,10518550.46
825,200,5050.0,2550.0,471.95,1462440.0,14112453.219
826,20,5050.0,2550.0,465.66,1462440.0,5537576.1871
826,30,5050.0,2550.0,467.11,2432500.0,13393366.27
826,40,5050.0,2550.0,451.31,2432500.0,21684975.701
826,50,5050.0,2550.0,455.06,2432500.0,30077151.447
826,60,5050.0,2550.0,458.28,2432500.0,38035927.225
826,80,5050.53,2550.0,472.41,3405010.0,52821570.193
826,100,5050.62,2550.0,477.14,3405010.0,66840291.924
826,120,5053.01,2549.56,479.31,4375070.0,79742916.781
826,150,5056.66,2549.57,482.39,6800220.0,97550732.428
826,200,5065.36,2549.3,484.38,10690260.0,127036193.03
827,20,5050.0,2495.44,645.98,6802670.0,44279599.16
827,30,5142.68,2367.1,83.69,54700830.0,102264244.47
827,40,5214.2,2367.84,65.66,88937030.0,165428676.22
827,50,5262.67,2371.87,61.32,109928880.0,230161271.07
827,60,5299.93,2375.56,61.55,121696090.0,289131478.93
